artistName,endTime,source,trackName,valence,duration_ms
Limbo,2019-02-13 22:54,0,Airplane Mode,0.07,164113.0
Los Cenzontles,2019-02-13 22:54,0,Asi Es Tecolotlan,0.834,219053.0
McCafferty,2019-02-13 22:54,0,Beachboy,0.75,199341.0
Juan Gabriel,2019-02-13 22:57,0,No Tengo Dinero,0.927,186373.0
Limbo,2019-02-13 22:57,0,Airplane Mode,0.07,164113.0
Sheck Wes,2019-02-13 23:00,0,Mo Bamba,0.261,183907.0
Samsa,2019-02-13 23:05,0,Anthropocene,0.692,256078.0
Mac Miller,2019-02-13 23:53,0,My Favorite Part,0.718,216000.0
Mac Miller,2019-02-13 23:56,0,Come Back to Earth,0.119,161840.0
Bad Bunny,2019-02-14 01:08,0,NI BIEN NI MAL,0.337,236216.0
Bad Bunny,2019-02-14 01:10,0,NI BIEN NI MAL,0.337,236216.0
JID,2019-02-14 01:13,0,Off Deez (with J. Cole),0.431,213358.0
Saba,2019-02-14 01:14,0,Beautiful Smile,0.899,171013.0
Jai Wolf,2019-02-14 01:34,0,Lose My Mind (feat. Mr Gabriel),0.508,258547.0
McCafferty,2019-02-14 01:39,0,Beachboy,0.75,199341.0
Fito Olivares y Su Grupo,2019-02-14 01:42,0,Juana La Cubana,0.826,190800.0
John Newman,2019-02-14 01:46,0,Love Me Again,0.213,239894.0
Valee,2019-02-14 01:50,0,Womp Womp,0.493,226533.0
Jamie Foxx,2019-02-14 01:55,0,Blame It,0.362,289747.0
T-Pain,2019-02-14 02:00,0,Bartender (feat. Akon),0.405,238800.0
Mac Miller,2019-02-14 02:03,0,Come Back to Earth,0.119,161840.0
Powers Pleasant,2019-02-14 02:05,0,"Please Forgive (feat. Denzel Curry, IDK, Zombie Juice & ZillaKami)",0.168,192347.0
Teyana Taylor,2019-02-14 02:16,0,"Gonna Love Me (feat. Ghostface Killah, Method Man & Raekwon) - Remix",0.49,289147.0
Emmanuel,2019-02-14 02:16,0,"La Chica De Humo - En Vivo Desde Auditorio Nacional, México/ 2007",0.647,338107.0
Fabolous,2019-02-14 02:21,0,Into You (feat. Tamia),0.58,295773.0
Train,2019-02-14 02:24,0,Call Me Sir,0.441,216280.0
Samsa,2019-02-14 02:29,0,Anthropocene,0.692,256078.0
Big Pun,2019-02-14 02:33,0,Still Not a Player (feat. Joe) - Radio Version,0.864,236800.0
Juanes,2019-02-14 02:37,0,Es Por Tí,0.859,250693.0
JID,2019-02-14 04:37,0,Off Deez (with J. Cole),0.431,213358.0
Saba,2019-02-14 04:40,0,Beautiful Smile,0.899,171013.0
Powers Pleasant,2019-02-14 04:43,0,"Please Forgive (feat. Denzel Curry, IDK, Zombie Juice & ZillaKami)",0.168,192347.0
Bas,2019-02-14 06:47,0,Tribe (with J. Cole),0.237,238053.0
Maná,2019-02-14 08:04,0,Me Vale,0.753,271320.0
Lil Baby,2019-02-14 08:04,0,Close Friends (Lil Baby & Gunna),0.698,203881.0
Khalid,2019-02-14 08:05,0,OTW,0.28,263014.0
Drake,2019-02-14 08:05,0,Marvins Room,0.312,347227.0
Post Malone,2019-02-14 08:06,0,I Fall Apart,0.291,223347.0
Lil Uzi Vert,2019-02-14 08:06,0,XO Tour Llif3,0.401,182707.0
Post Malone,2019-02-14 08:06,0,Too Young,0.225,237147.0
BlocBoy JB,2019-02-14 08:07,0,Look Alive (feat. Drake),0.595,181263.0
Lil Baby,2019-02-14 15:32,0,Close Friends (Lil Baby & Gunna),0.698,203881.0
Lil Baby,2019-02-14 15:33,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Lil Baby,2019-02-14 15:33,0,Close Friends (Lil Baby & Gunna),0.698,203881.0
Lil Baby,2019-02-14 15:33,0,Close Friends (Lil Baby & Gunna),0.698,203881.0
Lil Baby,2019-02-14 15:35,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
John Newman,2019-02-14 15:36,0,Love Me Again,0.213,239894.0
Ludacris,2019-02-14 15:36,0,My Chick Bad,0.757,216933.0
McCafferty,2019-02-14 15:36,0,Beachboy,0.75,199341.0
JID,2019-02-14 15:39,0,Off Deez (with J. Cole),0.431,213358.0
Billy Raffoul,2019-02-14 15:42,0,I'm Not A Saint,,
Mahalia,2019-02-14 15:43,0,I Wish I Missed My Ex,0.546,203067.0
Oliver Tree,2019-02-14 15:46,0,Alien Boy,0.484,163525.0
Bad Bunny,2019-02-14 16:02,0,Solo de Mi,0.15,197968.0
Bad Bunny,2019-02-14 16:02,0,Desde el Corazón,0.368,127040.0
Edwin Luna y La Trakalosa de Monterrey,2019-02-14 16:02,0,Fíjate Que Si,0.617,204587.0
AJR,2019-02-14 16:02,0,Sober Up,0.772,218763.0
AJR,2019-02-14 16:02,0,Sober Up,0.772,218763.0
T3R Elemento,2019-02-14 16:02,0,Aerolínea Carrillo,0.867,174276.0
Nio Garcia,2019-02-14 16:02,0,Te Boté - Remix,0.442,417920.0
Rex Orange County,2019-02-14 16:02,0,Sunflower,0.567,252231.0
Meek Mill,2019-02-14 16:05,0,Going Bad (feat. Drake),0.544,180522.0
Jennifer Lopez,2019-02-14 16:05,0,Te Guste,0.222,222787.0
Maverick Sabre,2019-02-14 16:05,0,Her Grace,0.438,211295.0
Bad Bunny,2019-02-14 16:09,0,Estamos Bien,0.439,208080.0
Lil Baby,2019-02-14 16:57,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Lil Baby,2019-02-14 16:58,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Migos,2019-02-14 16:58,0,Narcos,0.242,255379.0
Quality Control,2019-02-14 16:58,0,Movin’ Up,0.54,167298.0
Quality Control,2019-02-14 16:58,0,Movin’ Up,0.54,167298.0
Lil Baby,2019-02-14 17:01,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Migos,2019-02-14 17:05,0,Narcos,0.242,255379.0
Lil Baby,2019-02-14 17:08,0,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),0.153,187465.0
Lil Baby,2019-02-15 03:44,0,Freestyle,0.255,162053.0
Bad Bunny,2019-02-15 03:44,0,¿Quien Tu Eres?,0.325,159229.0
Bad Bunny,2019-02-15 05:04,0,NI BIEN NI MAL,0.337,236216.0
Aaron Tveit,2019-02-15 05:07,0,Do You Hear The People Sing?,0.504,123160.0
Bad Bunny,2019-02-15 05:10,0,¿Quien Tu Eres?,0.325,159229.0
Bad Bunny,2019-02-15 05:13,0,Solo de Mi,0.15,197968.0
Bad Bunny,2019-02-15 05:16,0,Si Estuviésemos Juntos,0.158,169248.0
Lil Baby,2019-02-15 05:19,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Lil Baby,2019-02-15 05:25,0,Close Friends (Lil Baby & Gunna),0.698,203881.0
Valee,2019-02-15 05:32,0,Womp Womp,0.493,226533.0
Aaron Tveit,2019-02-15 05:32,0,Do You Hear The People Sing?,0.504,123160.0
Bad Bunny,2019-02-15 05:32,0,¿Quien Tu Eres?,0.325,159229.0
Bad Bunny,2019-02-15 05:35,0,Si Estuviésemos Juntos,0.158,169248.0
Fabolous,2019-02-15 05:40,0,Into You (feat. Tamia),0.58,295773.0
Carlos Baute,2019-02-15 05:43,0,Colgando en tus manos (con Marta Sánchez),0.875,230280.0
Billie Eilish,2019-02-15 05:47,0,Bellyache - Marian Hill Remix,0.2,220800.0
Chizzy Stephens,2019-02-15 05:50,0,Catching Villains,0.349,182367.0
Mac Miller,2019-02-15 05:56,0,Jet Fuel,0.284,345213.0
KYLE,2019-02-15 05:59,0,When Can We,0.691,185151.0
Fat Joe,2019-02-15 06:04,0,What's Luv? (feat. Ja-Rule & Ashanti),0.919,267093.0
Train,2019-02-15 06:07,0,Call Me Sir,0.441,216280.0
Kyle Dion,2019-02-15 06:11,0,Cool Side Of The Pillow,0.369,223782.0
Teyana Taylor,2019-02-15 06:12,0,"Gonna Love Me (feat. Ghostface Killah, Method Man & Raekwon) - Remix",0.49,289147.0
Rainbow Kitten Surprise,2019-02-15 06:15,0,It's Called: Freefall,0.281,152293.0
Mac Miller,2019-02-15 06:18,0,My Favorite Part,0.718,216000.0
The Delfonics,2019-02-15 06:21,0,La-La Means I Love You,0.623,200907.0
Maná,2019-02-15 06:21,0,Me Vale,0.753,271320.0
Mac Miller,2019-02-15 06:25,0,Weekend (feat. Miguel),0.19,208080.0
Aaron Y Su Grupo Ilusion,2019-02-15 06:27,0,Todo Me Gusta De Ti,0.786,247893.0
Marian Hill,2019-02-15 06:30,0,Down,0.0661,197773.0
Bobby Caldwell,2019-02-15 06:35,0,What You Won't Do for Love,0.798,286493.0
Amanda Miguel,2019-02-15 06:35,0,El Me Mintio,0.478,219585.0
Alejandro Fernandez,2019-02-15 06:36,0,Como Quien Pierde una Estrella,0.616,215000.0
Bad Meets Evil,2019-02-15 06:36,0,Echo,0.399,295067.0
Emmanuel,2019-02-15 06:36,0,"La Chica De Humo - En Vivo Desde Auditorio Nacional, México/ 2007",0.647,338107.0
Michael Jackson,2019-02-15 06:36,0,P.Y.T. (Pretty Young Thing),0.961,238733.0
Zedd,2019-02-15 06:40,0,Lost At Sea,0.305,225840.0
Mac Miller,2019-02-15 06:42,0,Come Back to Earth,0.119,161840.0
Jaden,2019-02-15 06:46,0,Icon,0.49,220996.0
Bad Meets Evil,2019-02-15 06:47,0,Lighters,0.144,303813.0
Valee,2019-02-15 19:21,0,Womp Womp,0.493,226533.0
Aaron Tveit,2019-02-15 19:23,0,Do You Hear The People Sing?,0.504,123160.0
Bad Bunny,2019-02-15 19:26,0,¿Quien Tu Eres?,0.325,159229.0
Bad Bunny,2019-02-15 19:29,0,Solo de Mi,0.15,197968.0
Bad Bunny,2019-02-15 19:33,0,Si Estuviésemos Juntos,0.158,169248.0
Lil Baby,2019-02-15 19:35,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Kyle Dion,2019-02-15 19:42,0,Cool Side Of The Pillow,0.369,223782.0
clipping.,2019-02-15 19:42,0,Air 'Em Out,0.556,230495.0
Daniel Caesar,2019-02-15 19:42,0,Blessed,0.451,241371.0
La Sonora Dinamita,2019-02-15 19:42,0,Amor de Mis Amores,0.9,246653.0
Run The Jewels,2019-02-15 19:42,0,Talk to Me,0.714,151227.0
Lil Baby,2019-02-15 19:42,0,Close Friends (Lil Baby & Gunna),0.698,203881.0
Mac Miller,2019-02-15 19:46,0,Come Back to Earth,0.119,161840.0
AJR,2019-02-15 19:49,0,Sober Up,0.772,218763.0
La Sonora Dinamita,2019-02-15 19:53,0,Mi Cucu,0.917,234707.0
Sheck Wes,2019-02-15 19:56,0,Mo Bamba,0.261,183907.0
Billie Eilish,2019-02-15 20:00,0,Bellyache - Marian Hill Remix,0.2,220800.0
Meek Mill,2019-02-15 20:03,0,Going Bad (feat. Drake),0.544,180522.0
Oliver Tree,2019-02-15 20:06,0,Alien Boy,0.484,163525.0
Bad Bunny,2019-02-15 20:09,0,Solo de Mi,0.15,197968.0
Michael Jackson,2019-02-15 20:13,0,P.Y.T. (Pretty Young Thing),0.961,238733.0
Banda El Recodo,2019-02-15 20:16,0,Y Llegaste Tú,0.976,196893.0
Fito Olivares y Su Grupo,2019-02-15 20:19,0,Juana La Cubana,0.826,190800.0
Juan Gabriel,2019-02-15 20:22,0,No Tengo Dinero,0.927,186373.0
Alejandro Fernandez,2019-02-15 20:26,0,Como Quien Pierde una Estrella,0.616,215000.0
Lauren Aquilina,2019-02-15 20:30,0,King,0.236,238000.0
Juanes,2019-02-15 20:34,0,Fotografía,0.637,238133.0
Big Sean,2019-02-15 20:38,0,Who's Stopping Me (& Metro Boomin),0.763,213600.0
Mac Miller,2019-02-15 20:42,0,What's the Use?,0.561,288640.0
Ms. Lauryn Hill,2019-02-15 20:46,0,Doo Wop (That Thing) - Edit,0.635,240667.0
Marian Hill,2019-02-15 20:47,0,Down,0.0661,197773.0
Aaron Tveit,2019-02-15 23:00,0,Do You Hear The People Sing?,0.504,123160.0
Bad Meets Evil,2019-02-15 23:00,0,Lighters,0.144,303813.0
Bad Bunny,2019-02-15 23:00,0,Si Estuviésemos Juntos,0.158,169248.0
Lil Baby,2019-02-15 23:03,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
La Sonora Dinamita,2019-02-15 23:07,0,Mi Cucu,0.917,234707.0
atlas,2019-02-15 23:09,0,valentine,0.881,123418.0
Lauren Aquilina,2019-02-15 23:13,0,King,0.236,238000.0
Aaron Tveit,2019-02-16 04:42,0,Do You Hear The People Sing?,0.504,123160.0
Fito Olivares y Su Grupo,2019-02-16 04:42,0,Juana La Cubana,0.826,190800.0
Bad Bunny,2019-02-16 04:45,0,¿Quien Tu Eres?,0.325,159229.0
"Grover Washington, Jr.",2019-02-16 04:47,0,Just the Two of Us (feat. Bill Withers),0.624,237106.0
Zack Fox,2019-02-16 04:48,0,Square Up,0.616,132923.0
Los Socios Del Ritmo,2019-02-16 04:52,0,Llorar,0.962,223160.0
Jeremih,2019-02-16 04:56,0,oui,0.604,238320.0
Maná,2019-02-16 05:02,0,Oye Mi Amor,0.962,263306.0
Jai Wolf,2019-02-16 05:02,0,Lose My Mind (feat. Mr Gabriel),0.508,258547.0
Vicente Fernández,2019-02-16 05:05,0,No Me Se Rajar,0.896,144973.0
Bill Withers,2019-02-16 05:07,0,Ain't No Sunshine,0.443,186629.0
Rag'n'Bone Man,2019-02-16 07:49,0,Skin,,
Aaron Tveit,2019-02-16 07:51,0,Do You Hear The People Sing?,0.504,123160.0
Rae Sremmurd,2019-02-16 07:55,0,Come Get Her,0.123,212947.0
Los Tigres Del Norte,2019-02-16 07:58,0,La Puerta Negra,0.969,203587.0
clipping.,2019-02-16 08:13,0,Air 'Em Out,0.556,230495.0
Alec Benjamin,2019-02-16 08:13,0,Let Me Down Slowly,0.483,169354.0
Rascal Flatts,2019-02-16 08:13,0,Life is a Highway,0.673,276320.0
Los Tigres Del Norte,2019-02-16 08:17,0,Contrabando Y Traición,0.88,206293.0
LCD Soundsystem,2019-02-16 08:20,0,"New York, I Love You but You're Bringing Me Down",0.0909,335480.0
Daft Punk,2019-02-16 13:29,0,Give Life Back to Music,0.696,275387.0
Leslie Odom Jr.,2019-02-16 13:29,0,Alexander Hamilton,0.563,236738.0
Jessie Mueller,2019-02-16 13:29,0,What's Inside,0.164,91813.0
Jessie Mueller,2019-02-16 14:15,0,What's Inside,0.164,91813.0
PARTYNEXTDOOR,2019-02-19 06:42,0,Come and See Me (feat. Drake),0.0589,235477.0
Dolly Parton,2019-02-19 06:44,0,9 to 5,0.813,162467.0
Willie Nelson,2019-02-19 06:47,0,On the Road Again - Live,0.802,153107.0
Hombres G,2019-02-19 06:50,0,Devuélveme a mi chica,0.503,194867.0
Big Sean,2019-02-19 06:54,0,Who's Stopping Me (& Metro Boomin),0.763,213600.0
Rascal Flatts,2019-02-19 06:54,0,Life is a Highway,0.673,276320.0
Lil Baby,2019-02-19 06:56,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Racoon Racoon,2019-02-19 06:58,0,Walls,0.343,179531.0
Jeremih,2019-02-19 07:02,0,oui,0.604,238320.0
Los Tigres Del Norte,2019-02-19 07:04,0,Contrabando Y Traición,0.88,206293.0
Bad Bunny,2019-02-19 07:08,0,NI BIEN NI MAL,0.337,236216.0
Juanes,2019-02-19 07:11,0,Fotografía,0.637,238133.0
Willie Nelson,2019-02-19 07:11,0,On the Road Again - Live,0.802,153107.0
Carlos Baute,2019-02-19 07:11,0,Colgando en tus manos (con Marta Sánchez),0.875,230280.0
Bad Bunny,2019-02-19 07:14,0,¿Quien Tu Eres?,0.325,159229.0
Valee,2019-02-19 07:17,0,Womp Womp,0.493,226533.0
Edwin Luna y La Trakalosa de Monterrey,2019-02-19 07:21,0,Fíjate Que Si,0.617,204587.0
Run The Jewels,2019-02-19 07:22,0,Close Your Eyes (And Count To Fuck),0.498,234160.0
T3R Elemento,2019-02-19 07:25,0,Aerolínea Carrillo,0.867,174276.0
Miike Snow,2019-02-19 07:27,0,Genghis Khan,0.453,212147.0
Big Pun,2019-02-19 07:27,0,Still Not a Player (feat. Joe) - Radio Version,0.864,236800.0
Teyana Taylor,2019-02-19 07:28,0,"Gonna Love Me (feat. Ghostface Killah, Method Man & Raekwon) - Remix",0.49,289147.0
LCD Soundsystem,2019-02-19 07:28,0,"New York, I Love You but You're Bringing Me Down",0.0909,335480.0
Rag'n'Bone Man,2019-02-19 07:32,0,Skin,,
Los Socios Del Ritmo,2019-02-19 07:35,0,Llorar,0.962,223160.0
Sheck Wes,2019-02-19 07:38,0,Mo Bamba,0.261,183907.0
Juan Gabriel,2019-02-19 07:41,0,No Tengo Dinero,0.927,186373.0
Train,2019-02-19 07:45,0,Call Me Sir,0.441,216280.0
Kyle Dion,2019-02-19 07:49,0,Cool Side Of The Pillow,0.369,223782.0
Rae Sremmurd,2019-02-19 07:52,0,This Could Be Us,0.758,206307.0
Bill Withers,2019-02-19 07:54,0,Ain't No Sunshine,0.443,186629.0
PARTYNEXTDOOR,2019-02-20 02:43,0,Come and See Me (feat. Drake),0.0589,235477.0
Willie Nelson,2019-02-20 02:43,0,On the Road Again - Live,0.802,153107.0
Mac Miller,2019-02-20 02:43,0,Come Back to Earth,0.119,161840.0
Hombres G,2019-02-20 02:46,0,Devuélveme a mi chica,0.503,194867.0
KYLE,2019-02-20 02:49,0,When Can We,0.691,185151.0
Willie Nelson,2019-02-20 04:52,0,On the Road Again - Live,0.802,153107.0
AJR,2019-02-20 04:52,0,Sober Up,0.772,218763.0
Dolly Parton,2019-02-20 04:53,0,9 to 5,0.813,162467.0
Aaron Tveit,2019-02-20 04:54,0,Do You Hear The People Sing?,0.504,123160.0
Hombres G,2019-02-20 04:54,0,Devuélveme a mi chica,0.503,194867.0
PARTYNEXTDOOR,2019-02-20 04:56,0,Come and See Me (feat. Drake),0.0589,235477.0
Zack Fox,2019-02-20 04:56,0,Square Up,0.616,132923.0
Aaron Tveit,2019-02-20 04:57,0,Do You Hear The People Sing?,0.504,123160.0
Lil Baby,2019-02-20 04:59,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Yung Bae,2019-02-20 05:01,0,Holding Your Hand,0.53,133146.0
Aaron Tveit,2019-02-20 05:41,0,Do You Hear The People Sing?,0.504,123160.0
Emmanuel,2019-02-20 05:41,0,"La Chica De Humo - En Vivo Desde Auditorio Nacional, México/ 2007",0.647,338107.0
Oliver Tree,2019-02-20 05:41,0,Alien Boy,0.484,163525.0
PARTYNEXTDOOR,2019-02-20 06:29,0,Come and See Me (feat. Drake),0.0589,235477.0
Dolly Parton,2019-02-20 06:31,0,9 to 5,0.813,162467.0
Willie Nelson,2019-02-20 06:34,0,On the Road Again - Live,0.802,153107.0
Hombres G,2019-02-20 06:37,0,Devuélveme a mi chica,0.503,194867.0
Aaron Tveit,2019-02-20 06:39,0,Do You Hear The People Sing?,0.504,123160.0
Bad Bunny,2019-02-20 06:42,0,¿Quien Tu Eres?,0.325,159229.0
Bad Bunny,2019-02-20 06:45,0,Solo de Mi,0.15,197968.0
Hombres G,2019-02-20 06:59,0,Devuélveme a mi chica,0.503,194867.0
Dolly Parton,2019-02-20 06:59,0,9 to 5,0.813,162467.0
Willie Nelson,2019-02-20 06:59,0,On the Road Again - Live,0.802,153107.0
Lil Baby,2019-02-20 07:02,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Jennifer Lopez,2019-02-20 07:05,0,Te Guste,0.222,222787.0
Lil Baby,2019-02-20 07:05,0,Close Friends (Lil Baby & Gunna),0.698,203881.0
Lil Baby,2019-02-20 07:07,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Bad Bunny,2019-02-20 09:40,0,Si Estuviésemos Juntos,0.158,169248.0
Lil Baby,2019-02-20 21:04,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Rae Sremmurd,2019-02-20 21:07,0,No Type,0.239,200080.0
Jaden,2019-02-20 23:23,0,Icon,0.49,220996.0
Lil Baby,2019-02-20 23:26,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Hombres G,2019-02-20 23:29,0,Devuélveme a mi chica,0.503,194867.0
PARTYNEXTDOOR,2019-02-20 23:33,0,Come and See Me (feat. Drake),0.0589,235477.0
Bad Bunny,2019-02-20 23:36,0,Si Estuviésemos Juntos,0.158,169248.0
Mac Miller,2019-02-20 23:43,0,My Favorite Part,0.718,216000.0
Alec Benjamin,2019-02-20 23:43,0,Let Me Down Slowly,0.483,169354.0
Dolly Parton,2019-02-20 23:43,0,9 to 5,0.813,162467.0
Lil Baby,2019-02-20 23:46,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
McCafferty,2019-02-20 23:49,0,Beachboy,0.75,199341.0
Saba,2019-02-20 23:52,0,Westside Bound 3,0.588,177246.0
JID,2019-02-20 23:56,0,Off Deez (with J. Cole),0.431,213358.0
Jamie Foxx,2019-02-21 01:14,0,Blame It,0.362,289747.0
PARTYNEXTDOOR,2019-02-21 05:15,0,Come and See Me (feat. Drake),0.0589,235477.0
Rex Orange County,2019-02-21 05:15,0,Sunflower,0.567,252231.0
Aaron Tveit,2019-02-21 05:16,0,Do You Hear The People Sing?,0.504,123160.0
Hombres G,2019-02-21 05:16,0,Devuélveme a mi chica,0.503,194867.0
Dolly Parton,2019-02-21 05:16,0,9 to 5,0.813,162467.0
Bad Bunny,2019-02-21 05:44,0,¿Quien Tu Eres?,0.325,159229.0
Bad Bunny,2019-02-21 05:47,0,Solo de Mi,0.15,197968.0
Bad Bunny,2019-02-21 05:50,0,Si Estuviésemos Juntos,0.158,169248.0
Lil Baby,2019-02-21 07:46,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Lil Baby,2019-02-21 07:48,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Lil Baby,2019-02-21 07:48,0,Close Friends (Lil Baby & Gunna),0.698,203881.0
Bad Bunny,2019-02-21 11:41,0,Si Estuviésemos Juntos,0.158,169248.0
Bad Bunny,2019-02-21 12:01,0,La Romana,0.326,300579.0
Bad Bunny,2019-02-21 12:05,0,Tenemos Que Hablar,0.144,224512.0
Bad Bunny,2019-02-21 12:25,0,Ser Bichote,0.183,193211.0
Bad Bunny,2019-02-21 12:28,0,Cuando Perriabas,0.499,188654.0
Bad Bunny,2019-02-21 12:32,0,Tenemos Que Hablar,0.144,224512.0
Bad Bunny,2019-02-21 12:35,0,Como Antes,0.252,230578.0
Bad Bunny,2019-02-21 18:53,0,Otra Noche en Miami,0.297,233128.0
Bad Bunny,2019-02-21 18:53,0,¿Quien Tu Eres?,0.325,159229.0
Bad Bunny,2019-02-21 18:56,0,Si Estuviésemos Juntos,0.158,169248.0
Bad Bunny,2019-02-21 19:13,0,Solo de Mi,0.15,197968.0
Lil Baby,2019-02-21 19:15,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
McCafferty,2019-02-21 19:37,0,Beachboy,0.75,199341.0
McCafferty,2019-02-21 19:58,0,Beachboy,0.75,199341.0
Saba,2019-02-21 20:01,0,Westside Bound 3,0.588,177246.0
Los Cenzontles,2019-02-21 20:28,0,Asi Es Tecolotlan,0.834,219053.0
Lil Baby,2019-02-21 20:28,0,Close Friends (Lil Baby & Gunna),0.698,203881.0
Lil Baby,2019-02-21 22:03,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Lil Baby,2019-02-22 00:53,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Lil Baby,2019-02-22 00:54,0,Close Friends (Lil Baby & Gunna),0.698,203881.0
PARTYNEXTDOOR,2019-02-22 04:25,0,Come and See Me (feat. Drake),0.0589,235477.0
Hombres G,2019-02-22 08:15,0,Devuélveme a mi chica,0.503,194867.0
Bad Bunny,2019-02-22 08:15,0,Si Estuviésemos Juntos,0.158,169248.0
Lil Baby,2019-02-22 08:17,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Bad Bunny,2019-02-22 08:20,0,Si Estuviésemos Juntos,0.158,169248.0
Alec Benjamin,2019-02-22 08:23,0,Let Me Down Slowly,0.483,169354.0
Billy Raffoul,2019-02-22 08:26,0,I'm Not A Saint,,
Ice Cube,2019-02-22 08:30,0,That New Funkadelic,0.573,234347.0
Ms. Lauryn Hill,2019-02-22 08:34,0,Doo Wop (That Thing) - Edit,0.635,240667.0
Jaden,2019-02-22 08:38,0,Icon,0.49,220996.0
Fabolous,2019-02-22 08:39,0,Into You (feat. Tamia),0.58,295773.0
Kyle Dion,2019-02-22 08:42,0,Cool Side Of The Pillow,0.369,223782.0
Oliver Tree,2019-02-22 08:42,0,Alien Boy,0.484,163525.0
Jennifer Holliday,2019-02-22 08:46,0,And I Am Telling You I'm Not Going,0.22,246293.0
Samsa,2019-02-22 08:50,0,Anthropocene,0.692,256078.0
Maná,2019-02-22 08:53,0,Me Vale,0.753,271320.0
Eminem,2019-02-22 08:53,0,Good Guy (feat. Jessie Reyez),0.728,142192.0
Run The Jewels,2019-02-22 08:53,0,Talk to Me,0.714,151227.0
Mac Miller,2019-02-22 08:56,0,Weekend (feat. Miguel),0.19,208080.0
Juanes,2019-02-22 08:58,0,Es Por Tí,0.859,250693.0
Bad Bunny,2019-02-22 09:00,0,Desde el Corazón,0.368,127040.0
Bronco,2019-02-22 09:04,0,Sergio el Bailador,0.984,169600.0
Samsa,2019-02-22 09:04,0,Butterflies,0.925,199184.0
Rex Orange County,2019-02-22 09:08,0,Sunflower,0.567,252231.0
Bad Meets Evil,2019-02-22 09:10,0,Lighters,0.144,303813.0
Zedd,2019-02-22 09:14,0,Spectrum,0.407,243413.0
Marian Hill,2019-02-22 09:16,0,Got It,0.509,191947.0
Bad Bunny,2019-02-22 09:18,0,¿Quien Tu Eres?,0.325,159229.0
Amanda Miguel,2019-02-22 09:20,0,El Me Mintio,0.478,219585.0
Saba,2019-02-22 09:22,0,Westside Bound 3,0.588,177246.0
Chizzy Stephens,2019-02-22 09:25,0,Catching Villains,0.349,182367.0
Mac Miller,2019-02-22 09:25,0,Come Back to Earth,0.119,161840.0
PARTYNEXTDOOR,2019-02-22 21:39,0,Come and See Me (feat. Drake),0.0589,235477.0
Aaron Tveit,2019-02-22 21:39,0,Do You Hear The People Sing?,0.504,123160.0
Bad Bunny,2019-02-22 21:41,0,Si Estuviésemos Juntos,0.158,169248.0
Lil Baby,2019-02-22 21:44,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Bad Bunny,2019-02-22 21:47,0,Solo de Mi,0.15,197968.0
Bad Bunny,2019-02-22 21:50,0,¿Quien Tu Eres?,0.325,159229.0
McCafferty,2019-02-22 21:54,0,Beachboy,0.75,199341.0
Oliver Tree,2019-02-22 21:57,0,Alien Boy,0.484,163525.0
Marian Hill,2019-02-22 22:00,0,One Time,0.519,217613.0
JID,2019-02-22 22:04,0,Off Deez (with J. Cole),0.431,213358.0
Bad Bunny,2019-02-22 22:07,0,Solo de Mi,0.15,197968.0
Michael Jackson,2019-02-22 22:11,0,P.Y.T. (Pretty Young Thing),0.961,238733.0
Lil Yachty,2019-02-22 22:50,0,One Night,0.34,243270.0
Oliver Tree,2019-02-22 23:56,0,Alien Boy,0.484,163525.0
Oliver Tree,2019-02-22 23:58,0,Alien Boy,0.484,163525.0
Spencer Sutherland,2019-02-23 00:04,0,Tell Me,0.554,198736.0
Oliver Tree,2019-02-23 00:06,0,Alien Boy,0.484,163525.0
Juanes,2019-02-23 00:10,0,A Dios Le Pido,0.94,205373.0
Mahalia,2019-02-23 00:10,0,I Wish I Missed My Ex,0.546,203067.0
Daniel Caesar,2019-02-23 00:10,0,Blessed,0.451,241371.0
La Sonora Dinamita,2019-02-23 00:10,0,Amor de Mis Amores,0.9,246653.0
Bad Bunny,2019-02-23 00:14,0,Estamos Bien,0.439,208080.0
